title,year,recommend,polaridad
Strike Suit Zero: Director's Cut,2014.0,True,-0.5
Strike Vector,2014.0,False,0.01101307189542483
Strike Vector,2014.0,True,0.0709188034188034
Strike.is: The Game,2016.0,False,-0.3204761904761904
Strike.is: The Game,2016.0,True,0.0
Stronghold Crusader 2,2014.0,False,-0.0429365079365079
Stronghold Crusader 2,2014.0,True,0.014953102453102399
Stronghold Crusader HD,2002.0,False,-0.1133333333333333
Stronghold Crusader HD,2002.0,True,0.05861111111111109
Stronghold HD,2001.0,True,0.2
Stronghold Kingdoms,2012.0,False,-0.13524900793650793
Stronghold Kingdoms,2012.0,True,0.16794733044733043
Styx: Master of Shadows,2014.0,False,-0.03125
Styx: Master of Shadows,2014.0,True,0.33842592592592596
Submerged,2015.0,True,0.2249999999999999
Subspace Continuum,2015.0,True,0.1429292929292929
Sudeki,2005.0,True,0.1587142857142857
Suits: A Business RPG,2016.0,True,0.1976569908266337
Summer Sale,2016.0,False,0.0
Summer Sale,2016.0,True,-0.3583333333333333
Super Amazing Wagon Adventure,2013.0,True,-0.06504081632653062
Super Chibi Knight,2015.0,False,0.1124999999999999
Super Chibi Knight,2015.0,True,0.1125
Super Crate Box,2010.0,False,-0.375
Super Crate Box,2010.0,True,0.28982341030212405
Super Game Jam,2014.0,True,0.1619680327346074
Super Hexagon,2012.0,False,-0.08397435897435898
Super Hexagon,2012.0,True,0.037857924226475104
Super House of Dead Ninjas,2013.0,True,0.060172193877550996
Super Killer Hornet: Resurrection,2014.0,True,-0.4
Super Meat Boy,2010.0,False,0.0
Super Meat Boy,2010.0,True,0.0664482675435494
Super Night Riders,2016.0,True,0.2016983016983017
Super Panda Adventures,2014.0,True,0.39194444444444443
Super Sanctum TD,2013.0,True,-0.03333333333333336
Super Switch,2016.0,True,-0.0235897435897436
Super Trench Attack!,2014.0,True,0.3066666666666667
Super Win the Game,2014.0,True,0.1722222222222222
SuperPower 2 Steam Edition,2004.0,True,-0.0574843260188087
Supreme Commander,2007.0,True,0.5125
Supreme Commander 2,2010.0,False,0.0814814814814814
Supreme Commander 2,2010.0,True,0.17783844952122263
Supreme Commander: Forged Alliance,2011.0,True,0.12434617218099359
Supreme Ruler 1936,2014.0,True,0.0
Supreme Ruler Ultimate,2014.0,True,0.119
Surfingers,2016.0,True,0.029100529100529
Surgeon Simulator,2013.0,False,-0.23549968671679197
Surgeon Simulator,2013.0,True,0.09645121488706654
Survarium,2015.0,False,-0.07824056179710939
Survarium,2015.0,True,0.010210134805171694
Survival: Postapocalypse Now,2015.0,False,-0.15625
Survival: Postapocalypse Now,2015.0,True,0.11319160590871115
Survivalist,2015.0,True,-0.2120833333333333
Survivor Squad,2013.0,True,0.1583333333333333
Sven Co-op,1999.0,False,-0.037422979797979775
Sven Co-op,1999.0,True,0.21056363439750886
Sword of the Samurai,1989.0,True,0.1833333333333333
Sword of the Stars II: Enhanced Edition,2012.0,False,-0.0071428571428571
Swords and Soldiers HD,2010.0,True,0.19567743764172332
Symphony,2012.0,True,-0.015
System Shock 2,1999.0,True,-0.005606661856661853
T.E.C. 3001,2014.0,True,-0.5
TDP4:Team Battle,2012.0,False,0.0
TERA,2015.0,False,-0.21595959595959596
TERA,2015.0,True,0.10197782070685506
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2014.0,False,0.0
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015.0,True,0.0
THE KING OF FIGHTERS XIII STEAM EDITION,2013.0,True,0.05267857142857143
TIS-100,2015.0,True,0.3999999999999999
TUG,2014.0,True,0.0453125
TY the Tasmanian Tiger,2016.0,True,0.4148148148148148
TY the Tasmanian Tiger 4,2015.0,True,0.1020483581459191
Tactical Intervention,2013.0,False,-0.1822653297430083
Tactical Intervention,2013.0,True,0.3969669844336842
Tadpole Treble,2016.0,True,1.0
Take On Helicopters,2011.0,True,-1.0
Take Thy Throne,2016.0,True,0.0
Tales Runner,2015.0,False,-0.4
Tales Runner,2015.0,True,0.0
Tales from the Borderlands,2014.0,False,0.2857142857142857
Tales from the Borderlands,2014.0,True,0.19667868930649587
Tales of Maj'Eyal,2012.0,False,-0.7
Tales of Maj'Eyal,2012.0,True,0.04595959595959592
Tales of Zestiria,2015.0,False,-0.25
Tales of Zestiria,2015.0,True,0.40465
Talisman: Digital Edition,2014.0,False,0.0333668884220355
Talisman: Digital Edition,2014.0,True,0.0021279761904761823
Talisman: Prologue,2013.0,True,0.1821428571428571
Tasty Blue,2015.0,True,0.1685185185185185
Team Fortress Classic,1999.0,False,-0.051563492063492075
Team Fortress Classic,1999.0,True,0.22434848484848482
Teddy Floppy Ear - Kayaking,2015.0,True,0.1
Teddy Floppy Ear - Mountain Adventure,2015.0,False,0.5
Teddy Floppy Ear - Mountain Adventure,2015.0,True,-0.0666666666666666
Teddy Floppy Ear - The Race,2015.0,True,0.18333333333333335
Teeworlds,2007.0,True,0.18333333333333335
Teleglitch: Die More Edition,2013.0,True,-0.19432893990929706
Templar Battleforce,2015.0,True,0.0711531792580179
Tengami,2015.0,True,0.1249999999999999
TeraBlaster,2015.0,True,0.05944444444444439
Terra Incognita ~ Chapter One: The Descendant,2015.0,True,0.425
TerraTech,2015.0,False,0.2
TerraTech,2015.0,True,0.1974149093217586
Terraria,2011.0,False,0.08366869261606105
Terraria,2011.0,True,0.2419705114491591
Teslagrad,2013.0,False,-0.0077083333333333
Tetrobot and Co.,2013.0,True,0.23125
"That Dragon, Cancer",2016.0,False,-0.3666666666666666
"That Dragon, Cancer",2016.0,True,0.1156862745098039
The Abbey of Crime Extensum,2016.0,False,0.5
The Age of Decadence,2015.0,True,0.21
The Average Everyday Adventures of Samantha Browne,2016.0,True,0.0916666666666666
The Ball,2010.0,False,-0.04591619318181815
The Banner Saga,2014.0,False,0.0
The Banner Saga,2014.0,True,0.17996804410866904
The Banner Saga: Factions,2013.0,True,0.0499999999999999
The Basement Collection,2012.0,True,0.0
The Beginner's Guide,2015.0,False,-0.018560606060606073
The Beginner's Guide,2015.0,True,0.01503237517798412
The Binding of Isaac,2011.0,False,-0.10658761528326743
The Binding of Isaac,2011.0,True,0.1020321855615897
The Binding of Isaac: Rebirth,2014.0,True,0.18354168579154972
The Black Death,2016.0,False,-0.256712962962963
The Black Watchmen,2015.0,True,0.2049663299663299
The Bottom of the Well,2016.0,True,0.4075757575757575
The Bridge,2013.0,True,0.24996843434343433
The Bureau: XCOM Declassified,2013.0,False,0.03333333333333333
The Bureau: XCOM Declassified,2013.0,True,0.020645776459514088
The Castle Doctrine,2014.0,False,0.0
The Castle Doctrine,2014.0,True,-0.05000000000000001
The Cave,2013.0,True,-0.015625
The Chosen RPG,2016.0,True,0.1666666666666666
The Collider,2014.0,True,0.04189814814814815
The Curious Expedition,2016.0,True,0.0
The Dark Eye: Chains of Satinav,2012.0,True,0.16726190476190475
The Darkness II,2012.0,False,-0.18096153846153845
The Darkness II,2012.0,True,0.07393611959062213
The Deed,2015.0,True,-0.05
The Deer,2015.0,True,0.0
The Deer God,2015.0,True,-0.08303571428571431
The Desolate Hope,2014.0,True,-0.1333333333333333
The Detail,2014.0,True,0.3666666666666667
The Entente Gold,2003.0,True,-0.0757884972170686
The Escapists,2015.0,False,-0.27792022792022786
The Escapists,2015.0,True,0.4360387858322368
The Evil Within,2014.0,False,-0.2333432539682539
The Evil Within,2014.0,True,-0.2034599395313681
The Expendabros,2014.0,True,0.10713350511144627
The Fall,2014.0,False,-0.0136111111111111
The Fall,2014.0,True,0.005869708994709011
The Fifth Day,2014.0,False,0.11242424242424245
The Fifth Day,2014.0,True,0.06723845598845597
The Final Station,2016.0,True,0.0135531135531135
The Flame in the Flood,2016.0,True,7.0145903478952e-06
The Flock,2015.0,True,-0.4
The Forest,2014.0,False,0.05670060703397213
The Forest,2014.0,True,0.1545021288940575
The Forest of Doom,2014.0,True,0.04716961675020884
The Four Kings Casino and Slots,2015.0,False,-0.2
The Four Kings Casino and Slots,2015.0,True,-0.0285714285714285
The Fruit of Grisaia,2015.0,True,0.0975
The God's Chain,2016.0,False,1.0
The God's Chain,2016.0,True,1.0
The Graveyard,2008.0,True,0.0
The Great Jitters: Pudding Panic,2014.0,True,-0.03
The Hat Man: Shadow Ward,2016.0,False,-0.5285714285714286
The Hat Man: Shadow Ward,2016.0,True,0.09999999999999995
The I of the Dragon,2004.0,True,0.0024821428571428
The Impossible Game,2014.0,True,-0.006249999999999992
The Incredible Adventures of Van Helsing,2013.0,True,0.02749999999999998
The Inner World,2013.0,True,0.25644892144892145
The Interview,2015.0,False,-0.1375
The Interview,2015.0,True,0.1124999999999999
The Isle,2015.0,True,0.08507936507936505
The Jackbox Party Pack,2014.0,True,0.3224426807760141
The Journey Down: Chapter One,2013.0,True,-1.0
The Journey Down: Chapter Two,2014.0,True,-1.0
The Juicer,2012.0,True,-0.4
The Kings' Crusade,2010.0,False,-0.3035714285714285
The LEGO® Movie - Videogame,2014.0,True,0.11863095238095236
The Legend of Heroes: Trails in the Sky,2014.0,True,0.09280818085165905
The Legend of Heroes: Trails in the Sky SC,2015.0,True,0.1293650793650794
The Legend: A University Story,2016.0,False,0.1546875
The Long Dark,2017.0,False,0.0066287878787878
The Long Dark,2017.0,True,0.10106583289288597
The Longest Journey,2000.0,True,0.062382662835249
The Lord of the Rings Online™,2012.0,True,0.09532745825602966
The Lost Mythologies,2016.0,True,0.1642857142857142
The Magic Circle,2015.0,True,0.2932102272727273
The Masterplan,2015.0,False,-0.4
The Masterplan,2015.0,True,0.1357017543859649
The Mean Greens - Plastic Warfare,2015.0,False,-0.14719047619047618
The Mean Greens - Plastic Warfare,2015.0,True,0.30901785714285707
The Misadventures of P.B. Winterbottom,2010.0,True,0.0277777777777777
The Moon Sliver,2014.0,False,-0.5
The Moon Sliver,2014.0,True,0.69
The Music Machine,2015.0,True,0.0888392857142857
The Mystery of the Druids,2001.0,True,0.3
The NADI Project,2016.0,True,0.0311764705882352
The Next Penelope,2015.0,True,0.2244385026737967
The Nightmare Cooperative,2014.0,True,0.0
The Novelist,2013.0,True,0.0007142857142857
The Old City: Leviathan,2014.0,True,0.056578947368421
The Old Tree,2012.0,True,0.21743165784832447
The Park,2015.0,False,-0.2368265993265993
The Plan,2013.0,False,0.22500000000000003
The Plan,2013.0,True,0.21963139828875888
The Promised Land,2012.0,True,0.23333333333333328
The Quest,2016.0,True,0.21796875
The Raven - Legacy of a Master Thief,2013.0,True,0.2658333333333333
The Renegades of Orion 2.0,2016.0,True,0.0
The Repopulation,2014.0,False,-0.0047916666666666
The Room,2014.0,True,0.0715249433106576
The SKIES,2016.0,False,0.0081845238095238
The SKIES,2016.0,True,0.030806224004753403
The Sandbox,2015.0,False,-0.6333333333333333
The Sandbox,2015.0,True,0.0
The Secret of Monkey Island: Special Edition,2009.0,True,0.0412499999999999
The Settlers Online,2010.0,False,-0.59
The Settlers Online,2010.0,True,0.0886926406926407
The Ship: Remasted,2016.0,True,0.2266666666666666
The Shivah,2013.0,True,0.0
The Shopkeeper,2014.0,False,-0.2576923076923076
The Showdown Effect,2013.0,False,-0.10209104938271608
The Showdown Effect,2013.0,True,0.07499999999999997
The Silent Age,2015.0,True,0.1318181818181818
The Stalin Subway,2006.0,False,-0.1416666666666666
The Stanley Parable,2013.0,False,0.1354166666666666
The Stanley Parable,2013.0,True,0.16868974652316185
The Swapper,2013.0,True,0.12681818181818177
The Talos Principle,2014.0,True,0.156871982200623
The Testament of Sherlock Holmes,2012.0,True,0.2583333333333333
The Tiny Bang Story,2011.0,True,0.18625
The Typing of The Dead: Overkill,2013.0,True,0.24007936507936503
The Vanishing of Ethan Carter,2014.0,True,0.16330198050537034
The Walking Dead,2012.0,False,-0.0966666666666666
The Walking Dead,2012.0,True,0.1257880330799936
The Way of Life Free Edition,2016.0,False,-0.19895067338676362
The Way of Life Free Edition,2016.0,True,0.25111400403169065
The Witcher 2: Assassins of Kings Enhanced Edition,2011.0,False,-0.09999999999999999
The Witcher 2: Assassins of Kings Enhanced Edition,2011.0,True,0.17538998314387402
The Witcher Adventure Game,2014.0,False,0.0
The Witcher Adventure Game,2014.0,True,0.282051282051282
The Withering,2015.0,True,0.069625
The Witness,2016.0,True,0.28055555555555567
The Wolf Among Us,2013.0,False,-0.1428535353535353
The Wolf Among Us,2013.0,True,0.09638936398906636
The Yawhg,2013.0,False,0.01
The Yawhg,2013.0,True,-0.00999999999999995
Thea: The Awakening,2015.0,True,0.2875
There Came an Echo,2015.0,True,0.14806547619047622
There's Poop In My Soup,2016.0,True,0.5083333333333333
They Bleed Pixels,2012.0,True,0.08383456007851169
They Breathe,2014.0,False,0.0086789554531489
They Breathe,2014.0,True,0.2378205128205128
Thief,2014.0,False,-0.17299704635642132
Thief,2014.0,True,0.21654983442483441
Thief Town,2014.0,True,0.3
Thief: Deadly Shadows,2004.0,True,0.325
Thinking with Time Machine,2014.0,False,-0.2
Thinking with Time Machine,2014.0,True,0.18364783549783548
Thirty Flights of Loving,2012.0,False,-0.10856643356643354
Thirty Flights of Loving,2012.0,True,0.025000000000000033
This Is the Police,2016.0,True,0.11114197530864196
This War of Mine,2014.0,False,0.2166666666666666
This War of Mine,2014.0,True,0.2097461396426154
Thomas Was Alone,2012.0,True,0.10972918407128933
Thunder Wolves,2013.0,True,0.2
Ticket to Ride,2012.0,True,0.1526785714285714
Tiki Man,2015.0,True,0.1903846153846154
Timber and Stone,2015.0,True,0.65
Timberman,2015.0,True,0.2831951530612245
Time Clickers,2015.0,True,0.17600590177796058
Time Ramesside (A New Reckoning),2015.0,False,-0.8
Time of Dragons,2016.0,False,0.0249999999999999
Time of Dragons,2016.0,True,0.6385968528825672
Tinboy,2015.0,False,0.0
Tiny Barbarian DX,2013.0,True,0.4333333333333333
Tiny Brains,2013.0,True,-0.0024074074074074484
Tiny Thief,2017.0,True,0.7
Tiny Troopers,2012.0,False,-0.4
Tiny Troopers,2012.0,True,0.32202380952380955
Tiny and Big: Grandpa's Leftovers,2012.0,True,0.054415822272965146
TinyKeep,2014.0,True,0.5535714285714286
Titan Souls,2015.0,True,-0.06810365476851785
To the Moon,2011.0,True,0.09242437355331655
Toast Time,2014.0,False,0.0099999999999999
Toki Tori,2010.0,True,0.008450704225352112
Toki Tori 2+,2013.0,True,0.4168181818181818
Tokyo Hosto,2013.0,False,-0.5
Tokyo Hosto,2013.0,True,-0.5
Tokyo School Life,2015.0,True,0.018322510822510837
Tomb Raider,2013.0,False,-0.02
Tomb Raider,2013.0,True,0.17733628265877
Tomb Raider I,2012.0,True,-0.085
Tomb Raider: Anniversary,2007.0,True,0.61875
Tomb Raider: Legend,2006.0,True,0.14999999999999997
Torchlight,2009.0,True,0.04143518518518516
Torchlight II,2012.0,False,0.0
Torchlight II,2012.0,True,0.1663084768862183
Toribash,2006.0,False,-0.12766339869281046
Toribash,2006.0,True,0.2785518406460719
Tormentum - Dark Sorrow,2015.0,True,0.55
Total Annihilation,1997.0,True,0.24115988756613754
Total War Battles: KINGDOM,2016.0,False,-0.1658564814814815
Total War Battles: KINGDOM,2016.0,True,0.09490740740740744
Total War: ATTILA,2015.0,False,0.0
Total War: ATTILA,2015.0,True,0.23102444584736248
Total War: SHOGUN 2,2011.0,False,-0.2736939775910364
Total War: SHOGUN 2,2011.0,True,0.47756289039406946
Total War: WARHAMMER,2016.0,False,0.0010668934240362856
Total War: WARHAMMER,2016.0,True,0.1090379293076136
Tower Unite,2016.0,True,0.015259540675774442
Tower of Guns,2014.0,True,0.23291666666666663
TowerFall Ascension,2014.0,False,0.0602564102564102
TowerFall Ascension,2014.0,True,-0.07669470680834321
Town of Salem,2014.0,False,-0.04791666666666665
Town of Salem,2014.0,True,0.10144368158380893
Towns,2012.0,False,0.0950745884773662
Towns,2012.0,True,-0.009375000000000001
Toy Soldiers,2012.0,True,0.0799999999999999
Toy Soldiers: Complete,2016.0,False,-0.4
Toy Soldiers: Complete,2016.0,True,-0.006274112654320957
TrackMania Nations Forever,2008.0,True,0.16447474747474747
TrackMania² Canyon,2011.0,False,-0.35
TrackMania² Canyon,2011.0,True,0.15595238095238095
TrackMania² Stadium,2013.0,False,-0.1134126984126984
TrackMania² Stadium,2013.0,True,0.13500265552348886
TrackMania² Valley,2013.0,True,0.5
Train Fever,2014.0,True,0.11041961923658346
Train Simulator,2009.0,False,-0.0595748802479572
Train Simulator,2009.0,True,0.002903828197945839
Train Valley,2015.0,True,0.0444444444444444
TransOcean: The Shipping Company,2014.0,True,0.10035635964912279
Transcendence,2015.0,True,-0.246875
Transformice,2015.0,False,0.0025357744107744
Transformice,2015.0,True,0.18954443357568357
Transistor,2014.0,True,0.21018970392295858
Transmissions: Element 120,2016.0,True,0.1952210332184822
Trapped Dead,2011.0,False,-0.1
Trapped Dead,2011.0,True,0.0499999999999999
Traverser,2015.0,True,0.65
Tree of Life,2017.0,False,-0.625
Tree of Life,2017.0,True,0.2
Tree of Savior (English Ver.),2016.0,False,-0.06262245699501214
Tree of Savior (English Ver.),2016.0,True,0.16793824404761898
Trials 2: Second Edition,2008.0,True,0.25
Tribes: Ascend,2012.0,False,-0.1364583333333333
Tribes: Ascend,2012.0,True,0.13338163646420736
Trine 3: The Artifacts of Power,2015.0,False,-0.11853324915824909
Trine 3: The Artifacts of Power,2015.0,True,0.28824945887445885
Tron 2.0,2003.0,True,0.2333333333333333
Tropico 3: Absolute Power,2010.0,True,0.29791666666666666
Tropico 4,2011.0,True,0.18041246699441932
Tropico 5,2014.0,False,0.03174603174603172
Tropico 5,2014.0,True,0.27300099206349204
Trove,2015.0,False,-0.062029890073582866
Trove,2015.0,True,0.11516220534488589
Truck Racer,2013.0,True,0.2333333333333333
True or False,2016.0,True,0.7833333333333333
Tryst,2012.0,False,-0.5499999999999999
Turbo Pug,2015.0,True,0.1639216552678091
Turmoil,2016.0,True,0.2666666666666666
TurnOn,2016.0,True,-0.0296875
Tycoon City: New York,2006.0,False,0.0
TyranoBuilder Visual Novel Studio,2015.0,True,0.11296969696969696
UBERMOSH,2015.0,False,0.0
UBERMOSH,2015.0,True,-0.08333333333333333
UFO: Afterlight,2007.0,False,0.0
Ubersoldier II,2008.0,True,0.0
Ultimate Arena,2016.0,True,0.4
Ultimate Chicken Horse,2016.0,True,0.1281715459681561
Ultimate General: Gettysburg,2014.0,True,-0.1
Ultimate Tic-Tac-Toe,2015.0,True,-0.13832010582010576
Ultionus: A Tale of Petty Revenge,2014.0,True,0.4333333333333333
Ultratron,2013.0,True,0.1752083333333333
UnReal World,2016.0,True,0.0213154948499776
Uncraft World,2015.0,True,0.0
Undead Overlord,2014.0,False,0.0142857142857142
Undertale,2015.0,False,-0.16408494543650795
Undertale,2015.0,True,0.07484739257492126
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2014.0,False,0.0
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2014.0,True,0.5746296296296296
Unforgiving Trials: The Darkest Crusade,2016.0,False,1.0
Unforgiving Trials: The Darkest Crusade,2016.0,True,1.0
Unfortunate Spacemen,2016.0,True,0.625
Unholy Heights,2013.0,True,0.1666666666666666
Unium,2015.0,True,-0.1666666666666667
Universe Sandbox,2011.0,False,0.5
Universe Sandbox,2011.0,True,0.04732643899310566
Unmechanical,2012.0,True,0.1666666666666666
Unpossible,2015.0,True,0.0437499999999999
Unreal Gold,1998.0,True,0.6000000000000001
Unstoppable Gorg,2012.0,True,-0.1177083333333333
Untamed: Life Of A Cougar,2015.0,True,0.0080994897959183
Unturned,2017.0,False,-0.0910214139370871
Unturned,2017.0,True,0.22059269865294287
Uplink,2006.0,True,0.16074603174603172
Urban Trial Freestyle,2013.0,False,-0.1333333333333333
Urban Trial Freestyle,2013.0,True,0.7919117647058824
Uriel's Chasm,2014.0,False,-0.09082386363636363
Uriel's Chasm,2014.0,True,-0.10574999999999998
VEGA Conflict,2015.0,False,-0.0765873015873016
VIDEOBALL,2016.0,True,0.0
VVVVVV,2010.0,True,0.34851190476190474
Valdis Story: Abyssal City,2013.0,False,0.0746376811594203
Valdis Story: Abyssal City,2013.0,True,0.1499999999999999
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2014.0,False,0.0099999999999999
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2014.0,True,0.10709965801742118
Valkyria Chronicles™,2014.0,False,-0.3229166666666666
Valkyria Chronicles™,2014.0,True,0.13401692507661644
Vampire: The Masquerade - Bloodlines,2004.0,True,0.1606917126754083
Vanguard Princess Director's Cut,2014.0,True,0.35
Vapour,2015.0,True,0.0005681818181818427
Vector,2013.0,False,-0.2533333333333333
Vector,2013.0,True,0.3833333333333333
Vector Thrust,2015.0,False,-0.3357142857142857
Vector Thrust,2015.0,True,0.2447089947089946
Velocibox,2014.0,True,0.09090909090909087
Velocity®Ultra,2013.0,True,0.0694369369369369
Velvet Assassin,2009.0,True,0.12569444444444447
Velvet Sundown,2014.0,False,-1.0
Velvet Sundown,2014.0,True,-0.0032076719576719648
Verde Station,2014.0,True,0.275
Verdun,2015.0,False,-0.04756751543209875
Verdun,2015.0,True,0.15072470568835172
Vernon's Legacy,2016.0,True,-0.0439814814814814
Vertical Drop Heroes HD,2014.0,True,0.0
Vertiginous Golf,2014.0,True,0.06779411764705885
Vessel,2012.0,True,-0.075
Victim of Xen,2014.0,True,0.15425925925925923
Victoria II,2010.0,False,-0.1
Victoria II,2010.0,True,-0.007638888888888899
Victory: The Age of Racing,2016.0,False,-0.35894607843137255
Victory: The Age of Racing,2016.0,True,0.153125
Viking: Battle for Asgard,2012.0,False,-0.1375
Villagers and Heroes,2014.0,False,-0.30294312169312165
Villagers and Heroes,2014.0,True,0.13994541847041844
Vindictus,2012.0,False,-0.14583333333333334
Vindictus,2012.0,True,0.06244462481962481
Viridi,2015.0,False,0.2375
Viridi,2015.0,True,0.07526141875100206
Vitrum,2012.0,False,-0.425
Voices from the Sea,2014.0,True,0.14137377173091456
VoidExpanse,2015.0,True,0.2
Volgarr the Viking,2013.0,True,-0.0501347117794486
Volt,2014.0,True,-0.0778095238095238
Vox,2013.0,False,-0.15625
Voxelized,2015.0,False,0.1336111111111111
Voxelized,2015.0,True,0.030000000000000027
WAKFU,2014.0,False,-0.125
WAKFU,2014.0,True,0.6360580357142857
WARMODE,2015.0,False,-0.14196829803719005
WARMODE,2015.0,True,0.14128267973856207
WORLD END ECONOMiCA episode.01,2014.0,True,0.0519607843137254
WWE 2K16,2016.0,False,-0.5499999999999999
WWE 2K16,2016.0,True,0.03143399810066477
Waking Mars,2012.0,True,0.0499999999999999
Wanderlust Adventures,2015.0,True,0.0307692307692307
War for the Overworld,2015.0,False,-0.101058201058201
War for the Overworld,2015.0,True,0.029179894179894167
War of Beach,2015.0,True,0.1687499999999999
War of the Human Tanks,2012.0,True,-0.14658730158730157
"War, the Game",2015.0,True,0.2249999999999999
Warden: Melody of the Undergrowth,2016.0,True,0.1535353535353535
Warehouse and Logistics Simulator,2014.0,False,0.33749999999999997
Warface,2014.0,False,-0.13167238013171542
Warface,2014.0,True,0.1692402324949732
Warframe,2013.0,False,0.05412829384150426
Warframe,2013.0,True,0.21328221911772652
Wargame: European Escalation,2012.0,False,-0.0375
Wargame: European Escalation,2012.0,True,0.23316017316017315
Wargame: Red Dragon,2014.0,True,0.11278227251644454
"Warhammer 40,000: Kill Team",2014.0,False,-0.15
"Warhammer 40,000: Regicide",2015.0,False,0.1119047619047619
"Warhammer 40,000: Regicide",2015.0,True,0.11421741929094864
Warhammer Quest,2015.0,False,0.2
Warhammer: End Times - Vermintide,2015.0,False,-0.01
Warhammer: End Times - Vermintide,2015.0,True,0.057048985647199915
Warlock - Master of the Arcane,2012.0,True,0.13541666666666666
Waste Walkers,2015.0,True,0.1205762987012987
Waveform,2012.0,False,-0.2916666666666667
Waveform,2012.0,True,0.14676470588235285
Way of the Samurai 4,2015.0,True,-0.006159420289855
We Slay Monsters,2017.0,True,0.2083333333333333
Welcome to the Game,2016.0,True,-0.20316137566137565
Westerado: Double Barreled,2015.0,True,0.029166666666666625
What The Box?,2016.0,True,0.8
What's under your blanket !?,2016.0,False,-0.2
What's under your blanket !?,2016.0,True,0.12858796296296288
White Noise Online,2014.0,True,-0.14
Who's Your Daddy,2015.0,False,-0.3333333333333333
Who's Your Daddy,2015.0,True,0.007522411043282177
Wick,2015.0,True,-0.03056122448979595
Wild Animal Racing,2016.0,True,0.0866666666666666
Wild Warfare,2014.0,True,0.1642316017316017
WildStar,2014.0,False,0.0512499999999999
WildStar,2014.0,True,0.26560522810522813
Wildlife Park 2,2006.0,True,1.0
Wildlife Park 2 - Fantasy,2013.0,True,0.0666666666666667
Windosill,2009.0,True,0.3075
Windward,2015.0,False,0.05
Windward,2015.0,True,-0.010976957070707075
Wings of Prey,2009.0,True,0.47256944444444443
Wings of Vi,2014.0,True,-0.006250000000000002
Winter Sports Trilogy Super Pack,2007.0,True,0.0
Winter Voices,2010.0,True,0.0
Without Within,2015.0,False,-0.04761904761904764
Without Within,2015.0,True,0.25134776681651677
Wizorb,2012.0,True,-0.1794871794871795
Wolcen: Lords of Mayhem,2016.0,True,0.1074074074074073
Wolfenstein 3D,1994.0,True,0.05934530029357612
Wolfenstein: The New Order,2014.0,False,-0.13904761904761903
Wolfenstein: The New Order,2014.0,True,0.17086555595183053
Woodcutter Simulator 2013,2013.0,False,-0.09852430555555551
Woodcutter Simulator 2013,2013.0,True,-0.2444444444444444
Woodle Tree Adventures,2014.0,False,-0.0846580298786181
Woodle Tree Adventures,2014.0,True,0.14117263908930575
Word Rescue,1992.0,True,0.2375
World Basketball Tycoon,2013.0,False,0.1999999999999999
World War III: Black Gold,2001.0,False,-0.0964285714285714
World of Goo,2008.0,False,0.0892857142857143
World of Goo,2008.0,True,0.19453703703703704
World of Guns: Gun Disassembly,2014.0,False,-0.3253968253968254
World of Guns: Gun Disassembly,2014.0,True,0.29721312923751947
World of Soccer online,2015.0,False,0.0
World of Soccer online,2015.0,True,0.09408831908831909
World's Fastest Pizza,2016.0,True,0.28515624999999994
Worm.is: The Game,2016.0,False,-0.5499999999999999
Worm.is: The Game,2016.0,True,0.7166666666666667
Worms,1995.0,True,0.0
Worms Armageddon,1999.0,True,0.014643724770307046
Worms Blast,2002.0,False,0.10125
Worms Clan Wars,2013.0,False,-0.4
Worms Clan Wars,2013.0,True,-0.0004464285714285625
Worms Crazy Golf,2011.0,True,-0.3333333333333333
Worms Reloaded,2010.0,True,0.20713399621212117
Worms Revolution,2012.0,True,0.0032827126577126575
Worms Ultimate Mayhem,2011.0,False,-0.3509523809523809
Worms Ultimate Mayhem,2011.0,True,0.375
Wrack,2014.0,True,-0.0072115384615384
Written in the Sky,2015.0,True,1.0
Wurm Unlimited,2015.0,True,0.0
Wyv and Keep: The Temple of the Lost Idol,2014.0,True,1.0
X Rebirth,2013.0,False,-0.16095679012345676
X Rebirth,2013.0,True,0.0509015342822161
X-Blades,2009.0,True,0.31666666666666665
X-COM: Apocalypse,1997.0,True,0.12462910353535345
X-COM: Enforcer,2001.0,True,-0.0822393822393822
X-COM: Interceptor,1998.0,True,0.205
X-COM: UFO Defense,1993.0,True,-0.1566666666666666
X-Plane 10 Global - 64 Bit,2014.0,False,0.1375
X-Plane 10 Global - 64 Bit,2014.0,True,0.3885714285714285
X3: Albion Prelude,2011.0,True,0.0807999889770722
X3: Terran Conflict,2008.0,False,-0.2249999999999999
X3: Terran Conflict,2008.0,True,0.0980279250372023
XCOM: Enemy Unknown,2012.0,False,-0.06944444444444448
XCOM: Enemy Unknown,2012.0,True,0.18774037052547884
Xenonauts,2014.0,True,0.17918576521517696
Xeodrifter™,2014.0,True,-0.0749999999999999
Xpand Rally Xtreme,2006.0,True,0.0538690476190476
